count_point_id,year,region_name,local_authority_name,road_name,road_type,latitude,longitude,all_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,all_hgvs
38663,2011,London,Greenwich,A205,Major,51.45864468,0.04540947,6482,5131,189,696,141,9,77,334
56071,2020,London,Barnet,A1,Major,51.595296,-0.21700579,20192,15257,81,3813,467,56,100,773
942389,2019,London,Hammersmith and Fulham,C,Minor,51.516423,-0.23241047,6478,4356,438,1324,71,3,5,78
36661,2004,London,Haringey,A103,Major,51.57678393,-0.12536501,12372,10063,420,1470,109,13,4,156
73445,2012,London,Ealing,A4180,Major,51.53769141,-0.39373344,11058,9171,155,1246,247,26,106,433
17274,2000,London,Barnet,A598,Major,51.57809352,-0.1974737,8255,7044,211,735,98,5,5,120
7557,2003,London,Southwark,A2205,Major,51.50325753,-0.08285175,7088,4535,382,977,248,16,27,319
46465,2018,London,Barnet,A41,Major,51.634945,-0.30143116,6614,5659,54,631,54,16,20,111
47660,2007,London,Wandsworth,A3209,Major,51.46108289,-0.20208764,9971,7938,300,1067,303,15,18,365
17429,2000,London,Enfield,A1010,Major,51.67338941,-0.03893988,11024,9383,255,1052,198,5,7,228
27672,2016,London,Ealing,A4000,Major,51.5115734,-0.27071609,7568,5734,132,1178,307,50,17,420
990345,2000,London,Waltham Forest,C,Minor,51.56184515,-0.01532022,5052,3956,28,708,212,15,21,278
46803,2002,London,Bromley,A214,Major,51.40388802,-0.05552314,8727,7206,77,1061,145,11,7,182
46660,2004,London,Hackney,A107,Major,51.55440242,-0.05415964,7324,5693,331,938,200,10,16,277
48551,2008,London,Sutton,A232,Major,51.35823407,-0.21439065,9867,8122,410,927,246,18,24,304
942734,2008,London,Lambeth,C,Minor,51.47236164,-0.10737325,6007,4730,74,885,86,7,3,96
7060,2004,London,Barnet,A407,Major,51.56299553,-0.1980708,5736,4403,204,769,133,70,33,242
942264,2008,London,Bromley,B230,Minor,51.3890903,-0.02353788,5944,5181,81,536,80,10,13,108
